"search_keyword","commerce_search_count","integrated_search_count","order_usage_rate","ad_intype_rate","organic_rate","c","uc","r","ctr","cvr","search_fail_20_rate","search_fail_100_rate","filter_usage_rate","related_search_rate","date"
"스텐밧드","14","5","100.0","0.0","100.0","82","14","4583","86.66666666666667","0.0","14.285714285714286","14.285714285714286","6.666666666666667","0.0","2022-03-06"
"에어프라이어오븐","23","12","75.0","0.0","100.0","110","22","3559","77.27272727272727","0.0","30.0","30.0","8.333333333333334","4.166666666666667","2022-03-06"
"홑이불","13","5","100.0","0.0","100.0","115","25","3428","77.77777777777777","0.0","46.15384615384615","23.076923076923077","7.407407407407407","7.407407407407407","2022-03-06"
"탁상시계","167","79","93.75","0.0","100.0","1877","365","214","83.93782383419689","0.0","46.96969696969697","27.575757575757574","1.7994858611825193","2.0618556701030926","2022-03-06"
"팬트리정리","13","7","100.0","0.0","100.0","124","32","3205","96.875","0.0","30.434782608695652","21.73913043478261","2.857142857142857","0.0","2022-03-06"
"야채탈수기","44","11","96.875","0.0","100.0","236","57","1771","85.24590163934427","0.0","17.307692307692307","17.307692307692307","9.836065573770492","0.0","2022-03-06"
"퀸침대","47","28","94.87179487179488","0.0","100.0","473","75","889","90.2439024390244","0.0","46.875","29.6875","8.433734939759036","4.819277108433735","2022-03-06"
"전선정리함","34","27","81.81818181818181","0.0","100.0","424","75","1002","82.71604938271605","0.0","31.818181818181817","27.272727272727273","7.228915662650603","3.6144578313253013","2022-03-06"
"마샬스피커","30","39","69.04761904761905","0.0","100.0","506","120","832","75.55555555555556","0.0","35.44303797468354","31.645569620253166","1.4388489208633093","2.158273381294964","2022-03-06"
"엘지공기청정기","13","5","80.0","0.0","100.0","54","11","6545","72.22222222222223","0.0","50.0","50.0","5.555555555555555","0.0","2022-03-06"
"샤워기필터","30","22","88.0","0.0","100.0","255","72","1635","75.34246575342466","0.0","45.90163934426229","37.704918032786885","4.109589041095891","4.109589041095891","2022-03-06"
"앞치마","259","133","91.34199134199135","0.0","100.0","2781","433","136","85.68232662192393","0.0","37.27959697732997","24.937027707808564","3.7777777777777777","3.5555555555555554","2022-03-06"
"머그잔","42","17","86.95652173913044","0.0","100.0","417","106","1026","76.99115044247787","0.0","61.702127659574465","44.680851063829785","2.6315789473684212","7.017543859649122","2022-03-06"
"창안애","35","21","72.54901960784314","0.0","100.0","265","77","1571","77.5","0.0","40.90909090909091","34.84848484848485","28.395061728395063","3.7037037037037037","2022-03-06"
"커텐봉","42","34","82.22222222222223","0.0","100.0","424","111","1002","86.08695652173913","0.0","29.473684210526315","24.210526315789473","1.6666666666666667","10.92436974789916","2022-03-06"
"패딩","2","4","60.0","0.0","100.0","25","11","12625","27.272727272727273","0.0","87.5","87.5","9.090909090909092","0.0","2022-03-06"
"팬트리","49","33","79.41176470588235","0.0","100.0","870","216","480","81.44796380090497","0.0","58.45070422535211","50.70422535211268","1.3274336283185841","8.88888888888889","2022-03-06"
"패브릭포스터","749","317","91.71075837742504","0.0","100.0","9733","1406","24","87.24458204334366","0.0","42.715484363081615","24.10373760488177","2.9841656516443362","3.6809815950920246","2022-03-06"
"몽블랑","23","11","71.95121951219512","0.0","100.0","108","30","3617","78.78787878787878","0.0","57.142857142857146","28.571428571428573","5.882352941176471","2.9411764705882355","2022-03-06"
"코일매트","146","71","87.21804511278195","0.0","100.0","1268","254","332","90.0355871886121","0.0","28.88888888888889","19.555555555555557","1.3651877133105803","5.841924398625429","2022-03-06"
"키높이방석","0","1","0.0","0.0","100.0","22","8","14160","75.0","0.0","16.666666666666668","0.0","12.5","0.0","2022-03-06"
"진공쌀통","66","21","92.45283018867924","0.0","100.0","307","79","1366","80.0","0.0","32.0","25.333333333333332","1.1764705882352942","4.705882352941177","2022-03-06"
"텀블러","156","76","92.80575539568345","0.0","100.0","1365","282","308","80.74324324324324","0.0","50.0","28.51851851851852","4.3624161073825505","1.342281879194631","2022-03-06"
"라면냄비","59","6","100.0","0.0","100.0","275","79","1525","70.58823529411765","0.0","46.25","37.5","3.5294117647058822","7.0588235294117645","2022-03-06"
"리퍼","3294","720","94.14818310523832","0.0","100.0","12437","2345","18","75.77058134998049","0.0","76.33361558001694","60.7112616426757","2.908832919474991","11.307692307692308","2022-03-06"
"카페트","532","400","81.81818181818181","0.0","100.0","7548","1484","34","83.31273176761434","0.0","47.5328947368421","32.8125","3.389830508474576","5.103280680437424","2022-03-06"
"워셔블러그","20","6","95.0","0.0","100.0","192","35","2133","87.17948717948718","0.0","37.83783783783784","18.91891891891892","2.5641025641025643","0.0","2022-03-06"
"제습기","188","61","89.62962962962963","0.0","100.0","1225","312","347","78.96341463414635","0.0","40.90909090909091","32.51748251748252","8.157099697885196","2.727272727272727","2022-03-06"
"양파망","5","4","60.0","0.0","100.0","59","13","6069","78.57142857142857","0.0","36.36363636363637","27.272727272727273","7.142857142857143","0.0","2022-03-06"
"쿠션","431","241","86.89320388349515","0.0","100.0","4443","1009","71","76.23485554520038","0.0","61.07382550335571","39.70917225950783","3.5023041474654377","6.839186691312385","2022-03-06"
"음식물","61","26","86.66666666666667","0.0","100.0","647","169","670","81.66666666666667","0.0","43.506493506493506","35.064935064935064","1.639344262295082","7.6502732240437155","2022-03-06"
"보풀제거기","49","37","86.66666666666667","0.0","100.0","423","94","1007","79.6116504854369","0.0","20.454545454545453","20.454545454545453","5.660377358490566","0.0","2022-03-06"
"화분받침","47","22","84.31372549019608","0.0","100.0","283","66","1474","77.02702702702703","0.0","49.152542372881356","38.983050847457626","1.3513513513513513","1.3513513513513513","2022-03-06"
"무선조명","35","11","94.28571428571429","0.0","100.0","261","64","1591","78.78787878787878","0.0","51.785714285714285","35.714285714285715","2.985074626865672","2.985074626865672","2022-03-06"
"수납거울","31","14","100.0","0.0","100.0","352","63","1209","91.17647058823529","0.0","44.776119402985074","23.880597014925375","4.411764705882353","10.294117647058824","2022-03-06"
"세스카체어","1","3","33.333333333333336","0.0","100.0","81","17","4635","84.21052631578948","0.0","31.25","18.75","5.2631578947368425","0.0","2022-03-06"
"커피잔세트","40","24","97.5609756097561","0.0","100.0","290","53","1445","84.7457627118644","0.0","54.166666666666664","29.166666666666668","3.3333333333333335","1.6666666666666667","2022-03-06"
"하우스플랜","7","2","80.0","0.0","100.0","24","10","13120","20.0","0.0","100.0","100.0","70.0","0.0","2022-03-06"
"실리콘얼음틀","9","0","100.0","0.0","100.0","57","13","6264","71.42857142857143","0.0","38.46153846153846","23.076923076923077","7.142857142857143","0.0","2022-03-06"
"반원식탁","26","5","94.73684210526316","0.0","100.0","209","41","1967","88.63636363636364","0.0","29.72972972972973","18.91891891891892","9.090909090909092","13.636363636363637","2022-03-06"
"아이폰","71","30","73.84615384615384","0.0","100.0","297","128","1409","58.8235294117647","0.0","74.54545454545455","72.72727272727273","5.882352941176471","18.38235294117647","2022-03-06"
"큐티폴","32","10","68.4931506849315","0.0","100.0","300","53","1397","89.0909090909091","0.0","30.612244897959183","20.408163265306122","3.508771929824561","1.7543859649122806","2022-03-06"
"물걸레청소기","50","59","71.875","0.0","100.0","460","107","915","72.72727272727273","0.0","38.75","33.75","2.6548672566371683","2.6548672566371683","2022-03-06"
"조명스탠드","13","8","81.25","0.0","100.0","121","37","3274","76.3157894736842","0.0","76.66666666666667","53.333333333333336","2.6315789473684212","2.6315789473684212","2022-03-06"
"접시꽂이","67","15","98.21428571428571","0.0","100.0","451","107","938","80.53097345132744","0.0","45.283018867924525","29.245283018867923","2.6315789473684212","2.6548672566371683","2022-03-06"
"욕실","93","75","82.97872340425532","0.0","100.0","1982","373","204","76.5625","0.0","66.66666666666667","55.55555555555556","0.49382716049382713","2.9702970297029703","2022-03-06"
"바우젠","1","0","43.75","0.0","100.0","57","12","6264","92.3076923076923","0.0","25.0","25.0","7.142857142857143","0.0","2022-03-06"
"욕실솔","8","2","100.0","0.0","100.0","21","5","14735","100.0","0.0","0.0","0.0","20.0","0.0","2022-03-06"
"시스템헹거","22","7","88.88888888888889","0.0","100.0","165","37","2457","80.48780487804878","0.0","33.333333333333336","27.272727272727273","4.761904761904762","2.380952380952381","2022-03-06"
"루프밴드","4","1","100.0","0.0","100.0","11","5","26472","60.0","0.0","40.0","40.0","20.0","0.0","2022-03-06"
"국자걸이","15","13","80.0","0.0","100.0","160","35","2527","87.8048780487805","0.0","34.375","15.625","2.3255813953488373","7.142857142857143","2022-03-06"
"컴퓨터책상1800","4","1","100.0","0.0","100.0","21","4","14735","50.0","0.0","50.0","50.0","25.0","0.0","2022-03-06"
"스퀴지","26","12","90.47619047619048","0.0","100.0","240","52","1735","77.77777777777777","0.0","31.25","29.166666666666668","7.407407407407407","0.0","2022-03-06"
"욕실장","50","39","89.47368421052632","0.0","100.0","460","93","915","81.18811881188118","0.0","53.84615384615385","42.30769230769231","3.9215686274509802","9.803921568627452","2022-03-06"
"핀셋","10","0","100.0","0.0","100.0","46","14","7460","85.71428571428571","0.0","15.384615384615385","7.6923076923076925","7.142857142857143","0.0","2022-03-06"
"잼나이프","9","4","100.0","0.0","100.0","55","22","6446","52.17391304347826","0.0","55.0","45.0","4.3478260869565215","4.3478260869565215","2022-03-06"
"안뚫어고리","41","41","67.27272727272727","0.0","100.0","714","193","601","83.87096774193549","0.0","35.374149659863946","29.931972789115648","2.7027027027027026","3.6036036036036037","2022-03-06"
"체커보드러그","12","6","90.9090909090909","0.0","100.0","97","23","3934","78.26086956521739","0.0","33.333333333333336","22.22222222222222","4.3478260869565215","0.0","2022-03-06"
"방수베개커버","4","4","75.0","0.0","100.0","62","11","5787","81.81818181818181","0.0","11.11111111111111","11.11111111111111","9.090909090909092","0.0","2022-03-06"
"일룸침대","28","14","83.87096774193549","0.0","100.0","142","36","2827","65.0","0.0","58.064516129032256","41.935483870967744","2.5","2.5","2022-03-06"
"스텝스툴","36","7","96.29629629629629","0.0","100.0","272","68","1538","83.09859154929578","0.0","33.8235294117647","27.941176470588236","1.3888888888888888","5.555555555555555","2022-03-06"
"칼블럭","50","11","95.23809523809524","0.0","100.0","350","76","1217","83.75","0.0","44.5945945945946","27.027027027027028","2.4691358024691357","4.938271604938271","2022-03-06"
"스탠드행거","76","20","91.37931034482759","0.0","100.0","547","100","773","80.55555555555556","0.0","50.561797752808985","29.213483146067414","3.7037037037037037","7.407407407407407","2022-03-06"
"코르","10","1","81.81818181818181","0.0","100.0","39","14","8574","86.66666666666667","0.0","56.25","25.0","6.25","0.0","2022-03-06"
"쿠쿠","48","25","76.66666666666667","0.0","100.0","553","147","767","81.41025641025641","0.0","39.436619718309856","31.690140845070424","1.8987341772151898","4.430379746835443","2022-03-06"
"채칼","71","30","91.93548387096774","0.0","100.0","482","109","870","86.08695652173913","0.0","27.358490566037737","16.037735849056602","0.8620689655172413","0.0","2022-03-06"
"화장대의자","420","185","92.96187683284458","0.0","100.0","3210","614","118","81.98198198198199","0.0","50.08403361344538","32.773109243697476","3.061224489795918","3.829160530191458","2022-03-06"
"전자레인지수납","26","3","100.0","0.0","100.0","76","18","4888","100.0","0.0","52.63157894736842","31.57894736842105","5.2631578947368425","5.2631578947368425","2022-03-06"
"워시타워","24","23","68.75","0.0","100.0","350","85","1217","82.22222222222223","0.0","35.82089552238806","35.82089552238806","3.260869565217391","1.0869565217391304","2022-03-06"
"대림바스","18","2","83.33333333333333","0.0","100.0","61","20","5886","42.857142857142854","0.0","77.77777777777777","66.66666666666667","47.61904761904762","0.0","2022-03-06"
"좌식테이블원목","3","0","100.0","0.0","100.0","12","2","24442","50.0","0.0","100.0","50.0","50.0","0.0","2022-03-06"
"콘센트정리함","10","5","77.77777777777777","0.0","100.0","173","36","2335","81.08108108108108","0.0","27.272727272727273","24.242424242424242","10.526315789473685","2.7027027027027026","2022-03-06"
"식물풍경","4","0","75.0","0.0","100.0","12","3","24442","100.0","0.0","100.0","66.66666666666667","33.333333333333336","0.0","2022-03-06"
"쓰레기통","645","334","88.53615520282187","0.0","100.0","7739","1560","31","81.00890207715133","0.0","52.440725244072524","34.10041841004184","5.930710510863182","5.0325636471284785","2022-03-06"
"욕실매트","133","68","87.82608695652173","0.0","100.0","1225","254","347","84.61538461538461","0.0","48.87892376681614","31.390134529147982","2.5179856115107913","6.474820143884892","2022-03-06"
"올리브나무","39","14","92.10526315789474","0.0","100.0","399","81","1074","91.86046511627907","0.0","18.309859154929576","12.67605633802817","1.1235955056179776","3.4482758620689653","2022-03-06"
"주방사이드테이블","3","0","100.0","0.0","100.0","10","3","28878","66.66666666666667","0.0","66.66666666666667","66.66666666666667","33.333333333333336","0.0","2022-03-06"
"주방세제","39","21","96.42857142857143","0.0","100.0","323","80","1305","79.51807228915662","0.0","47.2972972972973","36.486486486486484","2.4096385542168677","3.6144578313253013","2022-03-06"
"구급상자","58","13","95.74468085106383","0.0","100.0","420","102","1015","82.0754716981132","0.0","29.591836734693878","24.489795918367346","0.9345794392523364","9.433962264150944","2022-03-06"
"휴지커버","8","3","88.88888888888889","0.0","100.0","96","22","3963","86.95652173913044","0.0","33.333333333333336","23.80952380952381","4.3478260869565215","8.695652173913043","2022-03-06"
"신발정리","47","27","93.47826086956522","0.0","100.0","458","99","924","77.57009345794393","0.0","48.23529411764706","34.11764705882353","7.4766355140186915","3.7383177570093458","2022-03-06"
"에코백","8","2","100.0","0.0","100.0","96","19","3963","63.1578947368421","0.0","68.42105263157895","57.89473684210526","5.0","5.0","2022-03-06"
"접이식침대프레임","2","1","100.0","0.0","100.0","9","3","31887","66.66666666666667","0.0","33.333333333333336","33.333333333333336","33.333333333333336","0.0","2022-03-06"
"이불청소기","5","1","100.0","0.0","100.0","22","5","14160","80.0","0.0","20.0","20.0","20.0","0.0","2022-03-06"
"호스릴","4","0","100.0","0.0","100.0","5","1","53773","100.0","0.0","0.0","0.0","100.0","0.0","2022-03-06"
"비츠조명","26","11","84.61538461538461","0.0","100.0","106","27","3676","80.64516129032258","0.0","57.142857142857146","39.285714285714285","2.9411764705882355","6.0606060606060606","2022-03-06"
"리클라이너","139","72","86.5546218487395","0.0","100.0","1477","317","286","82.92682926829268","0.0","58.113207547169814","41.509433962264154","8.408408408408409","5.72289156626506","2022-03-06"
"타공판","148","95","77.91411042944786","0.0","100.0","1441","400","291","84.98845265588915","0.0","40.06211180124224","28.88198757763975","1.36986301369863","3.203661327231121","2022-03-06"
"턴테이블","67","52","77.14285714285714","0.0","100.0","1359","302","311","81.98757763975155","0.0","41.452991452991455","32.9059829059829","3.076923076923077","2.7777777777777777","2022-03-06"
"배게커버","53","31","81.81818181818181","0.0","100.0","453","102","934","71.69811320754717","0.0","48.888888888888886","38.888888888888886","4.672897196261682","0.9345794392523364","2022-03-06"
"접이식스툴","30","7","100.0","0.0","100.0","164","35","2465","80.55555555555556","0.0","33.333333333333336","25.0","2.7777777777777777","0.0","2022-03-06"
"오븐용기","29","15","91.30434782608695","0.0","100.0","195","49","2107","81.13207547169812","0.0","45.833333333333336","43.75","1.8518518518518519","16.9811320754717","2022-03-06"
"슬림선반","19","8","86.36363636363636","0.0","100.0","129","38","3096","68.42105263157895","0.0","66.66666666666667","39.39393939393939","2.6315789473684212","0.0","2022-03-06"
"고무나무서랍장","9","2","100.0","0.0","100.0","21","5","14735","80.0","0.0","40.0","20.0","20.0","0.0","2022-03-06"
"유리병","38","11","91.17647058823529","0.0","100.0","200","70","2041","59.15492957746479","0.0","64.0625","54.6875","2.7777777777777777","4.225352112676056","2022-03-06"
"화장대거울","159","52","96.12403100775194","0.0","100.0","1075","237","396","79.76190476190476","0.0","53.36322869955157","38.56502242152467","1.1764705882352942","6.692913385826771","2022-03-06"
"오브제","151","51","90.55118110236221","0.0","100.0","1824","465","219","69.18367346938776","0.0","71.68949771689498","52.054794520547944","1.6032064128256514","5.633802816901408","2022-03-06"
"무소음벽시계","62","28","97.5609756097561","0.0","100.0","540","70","786","81.33333333333333","0.0","40.0","24.615384615384617","5.2631578947368425","2.6315789473684212","2022-03-06"
"전자레인지커버","10","1","90.0","0.0","100.0","58","13","6159","84.61538461538461","0.0","30.76923076923077","23.076923076923077","7.142857142857143","0.0","2022-03-06"
"벽걸이시계","36","21","89.65517241379311","0.0","100.0","390","57","1102","83.33333333333333","0.0","48.214285714285715","28.571428571428573","1.492537313432836","4.545454545454546","2022-03-06"
"고블렛잔","67","36","84.12698412698413","0.0","100.0","573","118","744","84.55284552845528","0.0","41.666666666666664","20.833333333333332","0.8064516129032258","2.4193548387096775","2022-03-06"
"확장형테이블","71","40","91.66666666666667","0.0","100.0","389","79","1103","78.88888888888889","0.0","33.333333333333336","28.0","3.3333333333333335","2.2222222222222223","2022-03-06"
"베개","281","103","87.8048780487805","0.0","100.0","2599","645","148","79.20353982300885","0.0","46.78260869565217","37.21739130434783","3.9244186046511627","6.85131195335277","2022-03-06"
"라지킹침구세트","8","1","100.0","0.0","100.0","40","3","8397","80.0","0.0","40.0","20.0","80.0","0.0","2022-03-06"
"마우스패드","71","31","91.52542372881356","0.0","100.0","923","198","455","81.77570093457943","0.0","50.0","34.09090909090909","4.128440366972477","4.608294930875576","2022-03-06"
"해먹","36","13","100.0","0.0","100.0","236","51","1771","84.31372549019608","0.0","42.22222222222222","33.333333333333336","1.9230769230769231","7.6923076923076925","2022-03-06"
"덮개","35","9","84.84848484848484","0.0","100.0","469","133","896","78.72340425531915","0.0","51.968503937007874","39.37007874015748","1.3986013986013985","15.384615384615385","2022-03-06"
"바닥재","12","13","66.66666666666667","0.0","100.0","224","57","1862","85.71428571428571","0.0","40.0","35.55555555555556","1.5384615384615385","4.6875","2022-03-06"
"화장대","1813","922","90.23876404494382","0.0","100.0","26817","4179","5","81.58798283261802","0.0","55.69385593220339","39.353813559322035","7.361963190184049","4.993625159371016","2022-03-06"
"침대가드","51","42","89.79591836734694","0.0","100.0","377","71","1140","80.0","0.0","39.682539682539684","31.746031746031747","1.2345679012345678","2.4691358024691357","2022-03-06"
"치약짜개","34","15","88.0","0.0","100.0","311","68","1351","91.30434782608695","0.0","22.22222222222222","19.047619047619047","2.816901408450704","1.408450704225352","2022-03-06"
"고양이집","10","6","81.81818181818181","0.0","100.0","80","21","4686","100.0","0.0","50.0","25.0","4.761904761904762","4.761904761904762","2022-03-06"
"2단신발장","4","1","100.0","0.0","100.0","15","2","19993","100.0","0.0","0.0","0.0","50.0","0.0","2022-03-06"
"led시계","82","59","85.71428571428571","0.0","100.0","628","145","682","92.15686274509804","0.0","38.53211009174312","25.68807339449541","1.2903225806451613","2.5806451612903225","2022-03-06"
"벨로닉스","1","2","60.869565217391305","0.0","100.0","23","10","13609","90.9090909090909","0.0","14.285714285714286","14.285714285714286","9.090909090909092","0.0","2022-03-06"
"아치형전신거울","49","14","96.0","0.0","100.0","200","31","2041","93.54838709677419","0.0","15.625","12.5","3.0303030303030303","0.0","2022-03-06"
"헤드쿠션","51","17","97.36842105263158","0.0","100.0","421","76","1013","86.58536585365853","0.0","28.571428571428573","23.376623376623378","2.4096385542168677","8.433734939759036","2022-03-06"
"고무장갑","98","56","78.125","0.0","100.0","970","245","434","86.7704280155642","0.0","29.0","22.5","2.3166023166023164","2.3255813953488373","2022-03-06"
"뚜러뻥","1","4","33.333333333333336","0.0","100.0","27","6","11766","87.5","0.0","33.333333333333336","33.333333333333336","12.5","12.5","2022-03-06"
"데크타일","80","45","80.72289156626506","0.0","100.0","718","170","597","84.97409326424871","0.0","36.18421052631579","29.605263157894736","2.5380710659898478","3.045685279187817","2022-03-06"
"후라이팬정리대","61","58","81.69014084507042","0.0","100.0","452","95","937","90.38461538461539","0.0","38.888888888888886","22.22222222222222","2.857142857142857","0.9523809523809523","2022-03-06"
"경추베개","53","19","95.1219512195122","0.0","100.0","398","101","1080","83.01886792452831","0.0","44.89795918367347","28.571428571428573","0.9345794392523364","3.7735849056603774","2022-03-06"
"와인잔","211","83","94.50549450549451","0.0","100.0","1715","405","233","74.71264367816092","0.0","50.63938618925831","37.084398976982094","2.517162471395881","2.9748283752860414","2022-03-06"
"악세사리보관함","67","50","85.96491228070175","0.0","100.0","393","65","1093","87.14285714285714","0.0","41.37931034482759","22.413793103448278","2.857142857142857","2.857142857142857","2022-03-06"
"캔들","118","53","85.85858585858585","0.0","100.0","1553","416","266","76.5909090909091","0.0","57.333333333333336","40.0","1.5695067264573992","6.741573033707865","2022-03-06"
"파크론매트","6","2","100.0","0.0","100.0","28","3","11382","75.0","0.0","33.333333333333336","33.333333333333336","25.0","0.0","2022-03-06"
"책상선반","109","43","87.87878787878788","0.0","100.0","800","176","536","79.03225806451613","0.0","61.43790849673203","37.254901960784316","3.1914893617021276","9.574468085106384","2022-03-06"
"멜팅스튜디오","12","8","75.7085020242915","0.0","100.0","359","93","1189","83.0","0.0","45.56962025316456","31.645569620253166","5.882352941176471","2.9411764705882355","2022-03-06"
"욕실미끄럼방지매트","19","4","100.0","0.0","100.0","78","14","4785","100.0","0.0","23.076923076923077","0.0","13.333333333333334","0.0","2022-03-06"
"빨래건조","1","1","100.0","0.0","100.0","47","12","7327","66.66666666666667","0.0","70.0","60.0","16.666666666666668","0.0","2022-03-06"
"계란찜기","62","29","88.67924528301887","0.0","100.0","434","106","976","76.36363636363636","0.0","42.857142857142854","31.86813186813187","1.7857142857142858","1.7857142857142858","2022-03-06"
"휴지걸이","140","65","87.93103448275862","0.0","100.0","1147","261","370","79.00355871886121","0.0","46.8","37.6","3.8596491228070176","4.225352112676056","2022-03-06"
"라이피스트","2","1","75.75757575757575","0.0","100.0","17","5","17866","66.66666666666667","0.0","20.0","20.0","16.666666666666668","0.0","2022-03-06"
"변기클리너","13","6","75.0","0.0","100.0","129","40","3096","70.73170731707317","0.0","38.23529411764706","32.35294117647059","2.4390243902439024","0.0","2022-03-06"
"아리아퍼니처","11","3","100.0","0.0","100.0","52","16","6765","75.0","0.0","56.25","31.25","5.882352941176471","5.882352941176471","2022-03-06"
"제빙기","48","17","91.11111111111111","0.0","100.0","291","74","1438","71.42857142857143","0.0","36.0","30.666666666666668","4.705882352941177","0.0","2022-03-06"
"젓가락","33","15","90.9090909090909","0.0","100.0","418","83","1024","81.17647058823529","0.0","37.9746835443038","24.050632911392405","3.5294117647058822","7.0588235294117645","2022-03-06"
"2단","7","1","100.0","0.0","100.0","99","21","3883","54.54545454545455","0.0","80.0","60.0","9.090909090909092","9.090909090909092","2022-03-06"
"침대소파","18","4","88.88888888888889","0.0","100.0","88","34","4298","69.44444444444444","0.0","74.19354838709677","61.29032258064516","2.7777777777777777","16.666666666666668","2022-03-06"
"올쏘퍼니처","10","8","81.81818181818181","0.0","100.0","62","19","5787","61.904761904761905","0.0","50.0","50.0","14.285714285714286","4.761904761904762","2022-03-06"
"수저정리","27","9","95.65217391304348","0.0","100.0","171","30","2362","85.29411764705883","0.0","31.25","15.625","2.857142857142857","11.428571428571429","2022-03-06"
"극세사이불","43","28","82.92682926829268","0.0","100.0","322","60","1308","82.8125","0.0","32.608695652173914","26.08695652173913","4.6875","4.6875","2022-03-06"
"핸드워시","36","17","96.7741935483871","0.0","100.0","336","92","1256","68.42105263157895","0.0","60.0","50.588235294117645","3.125","1.0526315789473684","2022-03-06"
"밥상보","6","1","100.0","0.0","100.0","59","8","6069","87.5","0.0","25.0","25.0","12.5","0.0","2022-03-06"
"실리쿡","74","29","85.98726114649682","0.0","100.0","451","88","938","91.66666666666667","0.0","29.487179487179485","14.102564102564102","1.0416666666666667","0.0","2022-03-06"
"샐러드볼","46","20","95.1219512195122","0.0","100.0","563","127","755","75.0","0.0","51.282051282051285","35.8974358974359","6.428571428571429","0.7299270072992701","2022-03-06"
"수납침대","412","192","87.87878787878788","0.0","100.0","4219","575","77","88.208269525268","0.0","43.46153846153846","26.53846153846154","12.481203007518797","2.86144578313253","2022-03-06"
"스텐물병","24","6","100.0","0.0","100.0","72","12","5114","78.57142857142857","0.0","35.714285714285715","21.428571428571427","7.142857142857143","0.0","2022-03-06"
"북유럽액자","2","1","100.0","0.0","100.0","38","4","8787","100.0","0.0","33.333333333333336","33.333333333333336","25.0","0.0","2022-03-06"
"라베느","19","5","84.78260869565217","0.0","100.0","105","37","3702","33.333333333333336","0.0","85.71428571428571","82.85714285714286","51.351351351351354","2.7027027027027026","2022-03-06"
"통돌이세탁기","34","21","85.29411764705883","0.0","100.0","196","48","2097","71.15384615384616","0.0","50.0","42.857142857142854","1.8867924528301887","0.0","2022-03-06"
"꽃","46","33","84.21052631578948","0.0","100.0","427","129","994","74.6268656716418","0.0","53.63636363636363","42.72727272727273","0.7246376811594203","7.971014492753623","2022-03-06"
"조리도구세트","58","50","83.05084745762711","0.0","100.0","677","103","627","91.96428571428571","0.0","26.136363636363637","14.772727272727273","1.7857142857142858","0.0","2022-03-06"
"좌식책상","132","49","96.80851063829788","0.0","100.0","823","160","518","82.55813953488372","0.0","48.648648648648646","37.83783783783784","9.142857142857142","5.172413793103448","2022-03-06"
"서랍행거","32","11","93.10344827586206","0.0","100.0","229","42","1816","81.63265306122449","0.0","48.83720930232558","32.55813953488372","6.0","6.0","2022-03-06"
"미니건조대","46","16","87.87878787878788","0.0","100.0","242","57","1717","81.03448275862068","0.0","33.9622641509434","24.528301886792452","5.0","6.896551724137931","2022-03-06"
"북타워","32","14","83.78378378378379","0.0","100.0","435","116","971","80.0","0.0","40.35087719298246","36.8421052631579","0.7751937984496124","11.71875","2022-03-06"
"빔","74","35","85.71428571428571","0.0","100.0","794","205","545","76.01809954751131","0.0","47.53086419753087","37.03703703703704","3.125","3.125","2022-03-06"
"공부의자","18","10","88.23529411764706","0.0","100.0","216","50","1923","76.92307692307692","0.0","58.13953488372093","44.18604651162791","5.769230769230769","9.615384615384615","2022-03-06"
"우드레이","40","38","76.98412698412699","0.0","100.0","350","99","1217","87.38738738738739","0.0","28.91566265060241","21.686746987951807","0.8695652173913043","1.7391304347826086","2022-03-06"
"밤보","1","1","100.0","0.0","100.0","23","5","13609","100.0","0.0","20.0","20.0","20.0","0.0","2022-03-06"
"물조리개","13","8","84.61538461538461","0.0","100.0","196","41","2097","90.47619047619048","0.0","35.13513513513514","18.91891891891892","2.3255813953488373","4.651162790697675","2022-03-06"
"핀란디아","28","17","84.93150684931507","0.0","100.0","153","43","2641","74.50980392156863","0.0","47.05882352941177","38.23529411764706","3.9215686274509802","6.0","2022-03-06"
"렌탈","0","3","33.333333333333336","0.0","100.0","43","16","7917","70.58823529411765","0.0","63.63636363636363","36.36363636363637","11.764705882352942","0.0","2022-03-06"
"쿠션커버","245","123","95.95375722543352","0.0","100.0","2154","339","181","83.37874659400545","0.0","50.78369905956113","31.34796238244514","6.720430107526882","2.7027027027027026","2022-03-06"
"헤링본러그","8","11","60.0","0.0","100.0","84","21","4491","79.16666666666667","0.0","13.333333333333334","6.666666666666667","8.333333333333334","0.0","2022-03-06"
"작은창커튼","101","36","87.91208791208791","0.0","100.0","1057","167","407","87.15083798882682","0.0","41.830065359477125","26.797385620915033","5.524861878453039","6.077348066298343","2022-03-06"
"식탁의자","838","413","89.90825688073394","0.0","100.0","6967","1060","40","82.68251273344652","0.0","54.24430641821946","31.26293995859213","8.15811606391926","4.745762711864407","2022-03-06"
"허니디퍼","8","1","100.0","0.0","100.0","34","7","9666","85.71428571428571","0.0","37.5","37.5","12.5","0.0","2022-03-06"
"호텔이불","40","22","87.17948717948718","0.0","100.0","412","97","1037","86.79245283018868","0.0","29.069767441860463","24.41860465116279","1.8867924528301887","6.60377358490566","2022-03-06"
"주방서랍","11","3","92.3076923076923","0.0","100.0","59","16","6069","50.0","0.0","68.75","56.25","5.0","5.0","2022-03-06"
"잡지","13","3","100.0","0.0","100.0","225","55","1853","79.66101694915254","0.0","34.0","28.0","1.694915254237288","5.084745762711864","2022-03-06"
