"search_keyword","cqc","iqc","avg_object_idx","rank_to_clickcnt","object_idx_list","object_id_list"
"책상선반","656.0","282.0","2.8666666666666667","{0=8, 1=10, 2=7, 3=5, 4=3, 5=2, 6=5, 7=2, 8=3}","[4, 2, 1, 8, 1, 3, 8, 1, 0, 8, 0, 6, 1, 4, 0, 2, 6, 5, 2, 0, 3, 1, 6, 6, 0, 1, 2, 1, 0, 2, 5, 2, 1, 3, 3, 4, 2, 0, 3, 7, 1, 6, 7, 0, 1]","[10686722, 12996899, 13572281, 14263494, 13479581, 13706292, 15282289, 13572281, 11930434, 9421353, 13572281, 12933754, 14263494, 11930434, 13572281, 12996899, 3964284, 13302368, 9177879, 13572281, 13706292, 13479581, 15282289, 12933754, 13572281, 14263494, 9177879, 13572281, 13572281, 13572281, 13706292, 14768968, 9177879, 10686722, 9177879, 13706292, 13572281, 11930434, 13425966, 15282289, 13572281, 13706292, 10686722, 11930434, 14263494]"
"가습기","3259.0","1762.0","2.766871165644172","{0=36, 1=36, 2=28, 3=9, 4=10, 5=7, 6=11, 7=17, 8=9}","[1, 8, 7, 2, 6, 0, 2, 2, 7, 5, 1, 1, 2, 0, 2, 5, 6, 0, 2, 7, 2, 0, 1, 7, 4, 4, 1, 4, 1, 7, 3, 0, 0, 0, 1, 1, 8, 0, 0, 0, 2, 0, 1, 6, 6, 7, 6, 8, 0, 5, 7, 7, 6, 7, 0, 2, 0, 1, 2, 2, 0, 0, 0, 1, 4, 1, 4, 1, 2, 1, 0, 2, 1, 7, 8, 1, 5, 1, 3, 6, 7, 8, 7, 7, 2, 0, 3, 0, 5, 0, 0, 0, 0, 8, 1, 2, 2, 6, 1, 1, 6, 1, 1, 0, 4, 8, 5, 4, 2, 0, 1, 1, 2, 1, 1, 2, 2, 0, 4, 1, 0, 1, 6, 2, 0, 3, 1, 0, 2, 8, 1, 2, 5, 0, 4, 1, 2, 1, 3, 2, 7, 3, 1, 4, 2, 6, 3, 2, 1, 0, 1, 2, 8, 0, 0, 0, 7, 3, 0, 3, 1, 7, 7]","[11935109, 12227480, 14366739, 9998486, 14317852, 14167208, 11935109, 11935109, 12227480, 12563000, 13450813, 11935109, 11935109, 14167208, 11935109, 14317852, 12245743, 14167208, 11922471, 12227480, 11935109, 13471038, 13009121, 14366739, 12563000, 14317852, 11935109, 12563000, 11935109, 12563000, 13009121, 14167208, 14167208, 14167208, 13009121, 11935109, 14366739, 14167208, 14167208, 14167208, 13980803, 14167208, 11922471, 14366739, 14366739, 12245743, 14366739, 12227480, 14987883, 14668097, 14366739, 12245743, 14366739, 12563000, 14167208, 11935109, 13450813, 13450813, 11935109, 11935109, 13471038, 13471038, 14987883, 13009121, 12563000, 11935109, 9998486, 11935109, 11935109, 11935109, 14167208, 11935109, 13009121, 14366739, 14366739, 11935109, 14668097, 13009121, 9998486, 14366739, 14366739, 12245743, 14366739, 12227480, 9998486, 13471038, 11780447, 13471038, 13009121, 13471038, 13450813, 13471038, 14167208, 12227480, 11935109, 11935109, 9998486, 14366739, 13450813, 13009121, 14366739, 11935109, 11935109, 14167208, 14317852, 13584851, 12563000, 14317852, 13009121, 13471038, 14987883, 11935109, 11935109, 13009121, 11935109, 11922471, 11935109, 13450813, 14317852, 11935109, 13450813, 11935109, 14317852, 11935109, 14167208, 12563000, 13009121, 14167208, 13980803, 14317852, 13450813, 11780447, 13009121, 14167208, 14317852, 11935109, 11935109, 13009121, 11922471, 11922471, 14366739, 12563000, 13009121, 12266682, 9998486, 14366739, 9998486, 13009121, 13009121, 14167208, 13009121, 11780447, 14366739, 14167208, 14167208, 13450813, 14366739, 11922471, 14167208, 12292471, 13009121, 12245743, 14366739]"
"마호가니","11.0","3.0","3.0","{2=1, 4=1}","[2, 4]","[5882028, 7074500]"
"아이폰13","47.0","20.0","2.9411764705882355","{1=3, 2=7, 3=2, 4=1, 5=2, 6=1, 7=1}","[4, 2, 6, 2, 1, 5, 2, 2, 2, 2, 3, 5, 1, 7, 3, 1, 2]","[12434508, 12505465, 12434509, 12505465, 12505465, 12434508, 12505465, 12505465, 12505465, 12505465, 12505402, 12434508, 12317879, 14125622, 12317879, 12317879, 12505465]"
"모형책","28.0","14.0","1.1666666666666667","{0=5, 7=1}","[0, 0, 0, 0, 0, 7]","[12021899, 12021899, 12021899, 12021899, 12021899, 6439603]"
"투명의자","566.0","307.0","2.0454545454545454","{0=37, 1=16, 2=24, 3=8, 4=9, 5=2, 6=7, 7=7}","[3, 4, 4, 0, 3, 6, 2, 6, 4, 4, 0, 2, 0, 2, 7, 2, 2, 0, 0, 2, 2, 0, 7, 0, 1, 0, 3, 2, 1, 7, 5, 0, 1, 7, 1, 6, 4, 0, 0, 0, 0, 2, 0, 3, 1, 1, 4, 0, 6, 2, 0, 1, 2, 4, 1, 1, 3, 2, 1, 3, 6, 4, 2, 5, 3, 0, 1, 7, 1, 2, 0, 2, 0, 0, 4, 2, 0, 0, 0, 2, 0, 0, 2, 0, 7, 2, 0, 0, 6, 2, 0, 0, 0, 0, 0, 1, 2, 0, 6, 1, 0, 2, 2, 1, 2, 1, 7, 0, 3, 0]","[10871739, 9858420, 9858420, 13134966, 9858420, 11970856, 8152695, 11970856, 9858420, 9161264, 11596259, 8152695, 11596259, 13134966, 12724911, 9858420, 8152695, 13134966, 11596259, 13134966, 13134966, 13134966, 11970856, 13134966, 8152695, 11596259, 10871739, 8152695, 10871739, 11970856, 5241829, 11596259, 10615118, 11970856, 13134966, 11970856, 9858420, 11596259, 11596259, 13134966, 11596259, 8152695, 13134966, 10871739, 12905058, 13134966, 9858420, 11596259, 11970856, 13134966, 11596259, 10615118, 10871739, 9161264, 10615118, 8152695, 10871739, 13134966, 8152695, 10871739, 9161264, 9858420, 10871739, 9161264, 10871739, 11596259, 12905058, 14535576, 10871739, 13134966, 11596259, 10871739, 11596259, 11596259, 9858420, 13134966, 11596259, 11596259, 11596259, 8152695, 13134966, 11596259, 10871739, 11596259, 11970856, 13134966, 11596259, 11596259, 9161264, 10871739, 11596259, 13134966, 11596259, 11596259, 11596259, 8152695, 13134966, 11596259, 11970856, 12905058, 11596259, 13134966, 13134966, 10871739, 13134966, 10871739, 11970856, 11596259, 9858420, 13134966]"
"일렉트로룩스","385.0","316.0","2.142857142857143","{0=5, 1=4, 3=1, 5=2, 6=1, 7=1}","[1, 1, 5, 0, 5, 0, 3, 0, 0, 7, 6, 1, 1, 0]","[14057622, 14057622, 13871373, 13649971, 13871373, 13649971, 13998510, 13649971, 13649971, 13973139, 9038460, 14057622, 14057622, 13649971]"
"알뜰주걱","15.0","2.0","1.0","{1=1}","[1]","[10477297]"
"에이트룸","60.0","19.0","0.0","{0=2}","[0, 0]","[12887500, 12887500]"
"침대가드","232.0","136.0","3.302325581395349","{0=13, 1=4, 3=3, 4=10, 5=2, 6=2, 7=5, 8=4}","[4, 3, 4, 7, 4, 4, 4, 7, 7, 1, 4, 5, 7, 5, 0, 6, 0, 1, 7, 3, 8, 0, 0, 3, 0, 1, 0, 0, 0, 4, 1, 4, 0, 0, 4, 8, 0, 0, 0, 4, 8, 6, 8]","[5599871, 3260731, 5599871, 12540088, 13910055, 5599871, 13910055, 11017772, 11017772, 3260731, 5599871, 5599871, 5721519, 5599871, 13625491, 12540088, 8679210, 8679210, 11017772, 12540089, 13625491, 8679210, 8679210, 12540089, 8679210, 8679210, 8679210, 8679210, 8679210, 5599871, 8679210, 13910055, 8679210, 8679210, 5599871, 13625491, 13625491, 8679210, 8679210, 5599871, 12540089, 12540088, 10100063]"
"하이체어","14.0","7.0","5.0","{1=1, 7=2}","[7, 1, 7]","[15320375, 13490581, 15320375]"
"우드트레이","565.0","176.0","3.357142857142857","{0=3, 1=3, 3=1, 4=1, 5=1, 6=4, 8=1}","[6, 0, 6, 6, 1, 1, 8, 1, 0, 6, 0, 5, 3, 4]","[8861111, 15283784, 8861111, 8861111, 15283784, 8313273, 15283782, 15283784, 15283784, 12813654, 15283784, 8861111, 15304981, 8861111]"
"엘지에어컨","11.0","6.0","2.3333333333333335","{0=2, 7=1}","[7, 0, 0]","[13913038, 14167817, 14167817]"
"아쿠아텍스쇼파","125.0","115.0","2.7142857142857144","{0=4, 1=14, 2=14, 3=3, 4=6, 6=2, 7=2, 8=4}","[2, 2, 4, 7, 3, 2, 1, 1, 8, 2, 1, 1, 1, 2, 4, 1, 3, 1, 7, 4, 0, 8, 2, 1, 4, 2, 0, 8, 2, 1, 2, 2, 4, 2, 1, 2, 1, 6, 1, 3, 2, 0, 1, 8, 1, 4, 0, 2, 6]","[14219121, 12163654, 10811590, 7337656, 12743241, 14219121, 11957426, 11957426, 3632940, 12163654, 11957426, 11957426, 11957426, 12163654, 10811590, 11957426, 12743241, 14219121, 7337656, 10811590, 11615781, 7337656, 14219121, 11957426, 14179550, 14219121, 10742923, 7337656, 12163654, 11957426, 14219121, 14219121, 14179550, 14219121, 11957426, 14219121, 11957426, 14894098, 11957426, 10811590, 14219121, 11615781, 14219121, 3632940, 14219121, 14179550, 11615781, 12163654, 7337656]"
"계란말이","45.0","7.0","4.5","{0=1, 5=2, 8=1}","[5, 5, 0, 8]","[10074128, 10074128, 11397687, 10773202]"
"책장가리개","33.0","33.0","1.3888888888888888","{0=7, 1=4, 2=2, 3=4, 5=1}","[3, 2, 1, 0, 0, 1, 0, 1, 0, 2, 5, 0, 3, 1, 0, 0, 3, 3]","[12005651, 11961630, 13999422, 13572288, 13999422, 11961630, 13999422, 13999422, 13999422, 11961630, 13220615, 13572288, 12005651, 11961630, 13572288, 13999422, 12005651, 12005651]"
"이지캔","10.0","6.0","3.0","{0=1, 6=1}","[0, 6]","[10919391, 5851456]"
"와플기계","30.0","21.0","5.25","{1=1, 3=1, 4=1, 6=1, 7=4}","[7, 6, 7, 1, 7, 3, 7, 4]","[7631106, 7631106, 7631106, 6622406, 7631106, 5285042, 7631106, 7718808]"
"칫솔살균기","778.0","687.0","3.1621621621621623","{0=29, 1=14, 2=8, 3=8, 4=13, 5=13, 6=12, 7=4, 8=10}","[0, 1, 4, 8, 1, 1, 8, 0, 1, 3, 5, 1, 6, 0, 6, 2, 0, 2, 3, 1, 0, 1, 8, 0, 8, 2, 6, 0, 3, 5, 5, 1, 6, 4, 6, 5, 7, 6, 6, 5, 2, 0, 0, 8, 8, 0, 0, 8, 0, 0, 3, 4, 6, 3, 0, 0, 2, 6, 1, 5, 4, 6, 4, 3, 0, 1, 5, 0, 3, 0, 0, 0, 2, 6, 0, 1, 5, 4, 2, 5, 1, 0, 4, 0, 1, 8, 7, 1, 7, 4, 0, 4, 3, 4, 5, 5, 2, 0, 6, 0, 0, 8, 5, 5, 0, 4, 4, 0, 8, 4, 7]","[12438024, 13788288, 11034300, 10519914, 13788288, 8792189, 10519914, 12438024, 13788288, 11034300, 11216615, 13788288, 11216615, 12438024, 11216615, 13788289, 12438024, 11034300, 13918922, 8792189, 12438024, 8792189, 10519914, 12438024, 10519914, 13918922, 11216615, 12438024, 13918922, 11216615, 9474551, 13788288, 11216615, 11034300, 11216615, 11216615, 13918921, 11216615, 11216615, 9474551, 11034300, 12438024, 12438024, 10519914, 10519914, 12438024, 12438024, 10519914, 12438024, 12438024, 11034300, 13788288, 11216615, 13918922, 12438024, 12438024, 13788289, 11216615, 13788288, 11216615, 11034300, 11216615, 13918922, 11034300, 12438024, 11034300, 9474551, 12438024, 11034300, 12438024, 12438024, 12438024, 13788289, 11216615, 12438024, 13788288, 9474551, 13918922, 13788289, 11216615, 8792189, 12438024, 11034300, 12438024, 13788288, 10519914, 3402265, 13788288, 3402265, 11034300, 12438024, 11034300, 13918922, 11034300, 11216615, 10519914, 13788289, 12438024, 11216615, 12438024, 12438024, 13918921, 9474551, 9474551, 12438024, 13788288, 11034300, 12438024, 3402265, 11034300, 6836381]"
"책선반","388.0","199.0","3.6440677966101696","{0=11, 1=6, 2=6, 3=3, 4=8, 5=8, 6=8, 7=4, 8=5}","[5, 4, 1, 5, 2, 1, 6, 5, 4, 0, 6, 0, 1, 6, 3, 8, 0, 2, 7, 2, 2, 6, 6, 4, 7, 1, 2, 6, 5, 3, 8, 6, 7, 2, 3, 5, 0, 0, 4, 0, 5, 8, 4, 6, 7, 5, 8, 0, 4, 8, 1, 4, 0, 0, 1, 0, 4, 0, 5]","[7978336, 14657685, 13389950, 10977004, 12583, 3315388, 10977004, 7978336, 14657685, 13389949, 10977004, 13389949, 13389950, 10977004, 12583, 15097784, 13389949, 13389950, 15097784, 12583, 12583, 10977004, 10977004, 11825543, 15097784, 3315388, 13845551, 10977004, 10977004, 12583, 2937853, 10977004, 10977004, 13845551, 12583, 7978336, 13389949, 13389949, 14657685, 13389949, 7978336, 12113475, 10977004, 10977004, 1616138, 7978336, 12113475, 13389949, 14657685, 1616138, 12583, 14657685, 13389949, 13389949, 13389950, 13389949, 14657685, 13389949, 6928757]"
"커피머신","2207.0","1523.0","3.037037037037037","{0=21, 1=20, 2=28, 3=14, 4=15, 5=15, 6=5, 7=9, 8=8}","[0, 5, 0, 0, 8, 5, 4, 6, 1, 1, 0, 7, 0, 7, 2, 8, 1, 5, 1, 0, 8, 0, 2, 7, 3, 0, 6, 2, 3, 5, 1, 7, 1, 5, 5, 4, 5, 8, 1, 1, 2, 5, 5, 2, 3, 3, 4, 2, 1, 0, 3, 2, 4, 0, 3, 3, 4, 2, 2, 2, 8, 0, 1, 4, 2, 0, 3, 2, 0, 4, 7, 3, 6, 0, 2, 1, 0, 2, 1, 0, 5, 4, 1, 0, 0, 1, 5, 2, 1, 2, 4, 1, 3, 4, 2, 7, 0, 3, 2, 2, 3, 8, 1, 2, 2, 0, 3, 5, 4, 1, 6, 5, 7, 6, 0, 8, 3, 2, 2, 7, 7, 4, 4, 2, 4, 2, 2, 4, 1, 5, 1, 2, 5, 8, 2]","[13048017, 13533959, 9439184, 13048017, 11569730, 11480757, 13239232, 14637522, 13680422, 13680422, 13048017, 13301069, 13680422, 11480757, 13110332, 11569730, 11464163, 13533959, 13190210, 13048017, 13301069, 13048017, 13110332, 13533959, 13533959, 9439184, 13155967, 13110332, 11480758, 13533959, 13680422, 11398924, 13190210, 12221454, 13239232, 13239232, 13533959, 13301069, 13680422, 13190210, 13321978, 13239232, 13239232, 13110332, 11480758, 11480758, 11480758, 13110332, 13680422, 13048017, 11480758, 13533959, 11480758, 13048017, 13533959, 13321978, 12221454, 13321978, 13110332, 13110332, 11569730, 13048017, 13321978, 13533959, 13321978, 13048017, 11480758, 13110332, 13048017, 13533959, 13301069, 13533959, 13239232, 13048017, 13533959, 13680422, 13680422, 13110332, 13680422, 13048017, 11480757, 13239232, 13680422, 13048017, 13048017, 13680422, 13239232, 13110332, 13533959, 13533959, 13239232, 13680422, 13321978, 13533959, 13239232, 13301069, 9439184, 13533959, 13239232, 13239232, 12221454, 11569730, 11464163, 13321978, 13110332, 13048017, 11480758, 13533959, 13533959, 13680422, 11398924, 11480757, 13155967, 14637522, 13680422, 13301069, 11480758, 13110332, 13321978, 11480757, 11480757, 13533959, 13533959, 13110332, 13239232, 13239232, 13110332, 13533959, 13680422, 13239232, 13321978, 13110332, 12221454, 11480757, 13110332]"
"슈퍼싱글침대","232.0","178.0","3.21875","{0=6, 1=6, 2=3, 3=3, 4=3, 5=1, 6=7, 7=1, 8=2}","[4, 0, 6, 0, 6, 1, 0, 1, 4, 4, 6, 2, 0, 8, 3, 6, 5, 1, 1, 1, 7, 0, 3, 8, 2, 2, 6, 6, 0, 6, 1, 3]","[13797251, 45867, 14337302, 45867, 14066445, 13713093, 45867, 13713093, 13797251, 13797251, 14066445, 13805660, 45867, 11311621, 4033216, 14066445, 14066445, 13713093, 13713093, 12026778, 14337302, 45867, 4033216, 11311621, 13805660, 13805660, 14066445, 14066445, 45867, 14066445, 13660221, 13797251]"
"보아르","19.0","15.0","3.0","{1=1, 5=1}","[5, 1]","[13162638, 13048017]"
"폴딩카트","111.0","57.0","2.6","{0=2, 1=1, 2=2, 3=1, 4=3, 6=1}","[4, 4, 1, 0, 3, 0, 2, 4, 6, 2]","[6303662, 6303662, 12875543, 10695187, 12809825, 10695187, 9486084, 6303662, 11909183, 9486084]"
"샤워커튼봉","36.0","13.0","4.0","{1=1, 2=1, 3=1, 6=1, 8=1}","[3, 1, 2, 6, 8]","[9343184, 4984439, 9048614, 9104146, 4973797]"
"일광전구","14.0","4.0","3.161290322580645","{0=7, 1=5, 2=5, 3=2, 5=4, 6=2, 7=3, 8=3}","[5, 5, 0, 1, 8, 8, 1, 0, 7, 0, 2, 1, 7, 3, 6, 1, 0, 0, 2, 0, 6, 1, 2, 2, 7, 0, 2, 5, 5, 8, 3]","[13997111, 13997111, 15052572, 8801662, 15418521, 15161628, 13380705, 14187610, 14280462, 15052572, 14940341, 8801662, 14240216, 14240216, 12950815, 13380705, 14187610, 14187610, 14940341, 14187610, 15124186, 8801662, 14940341, 15243183, 14280462, 14187610, 14940341, 13997111, 13997111, 15161628, 14240216]"
"마늘","13.0","2.0","1.0","{1=1}","[1]","[10432955]"
"코트랙","115.0","38.0","2.782608695652174","{0=3, 1=6, 2=3, 3=1, 4=5, 5=2, 6=2, 7=1}","[3, 1, 0, 1, 2, 6, 6, 7, 0, 1, 4, 1, 2, 4, 4, 5, 4, 2, 1, 1, 4, 5, 0]","[14441374, 14265023, 10813449, 14265023, 14543299, 8995316, 6157399, 8995318, 13615574, 14265023, 8995317, 14265023, 9020420, 13361833, 8995317, 10877966, 8995317, 9020420, 14265023, 14265023, 13361833, 13361833, 10813449]"
"서랍정리함","14.0","4.0","2.2222222222222223","{0=4, 2=2, 4=2, 8=1}","[0, 0, 0, 4, 0, 2, 8, 2, 4]","[11415826, 11415826, 11415826, 10711493, 11415826, 7076341, 3260782, 7076341, 10711493]"
"조화나무","227.0","145.0","3.2222222222222223","{0=6, 1=3, 2=3, 3=4, 4=1, 5=4, 6=2, 7=2, 8=2}","[0, 6, 1, 5, 6, 1, 1, 3, 4, 0, 7, 2, 3, 5, 0, 2, 5, 8, 0, 2, 0, 8, 3, 3, 0, 5, 7]","[12930270, 7745543, 10393355, 7745543, 7745543, 12016048, 12016048, 10393355, 11702306, 12930270, 7745543, 10393355, 5005209, 11086044, 10581227, 10393355, 10581227, 11861816, 12930270, 10393355, 8766369, 10581227, 10393355, 5005209, 10581227, 7745543, 10581227]"
"디저트포크","155.0","35.0","2.8666666666666667","{0=3, 1=2, 2=3, 3=1, 4=2, 5=1, 6=2, 7=1}","[0, 2, 1, 3, 7, 6, 1, 0, 2, 5, 4, 6, 4, 0, 2]","[14635022, 13326557, 10207151, 12709568, 10522004, 12863013, 10207151, 14635022, 13326557, 12021909, 11147918, 12863013, 12021909, 14635022, 13326557]"
"TV장","154.0","23.0","3.5","{1=1, 2=3, 3=2, 5=2, 6=2}","[6, 2, 2, 5, 3, 1, 2, 5, 3, 6]","[12226740, 10204011, 38829, 8648778, 3507159, 38829, 3507159, 8648778, 3507159, 12226740]"
"4인용소파","25.0","5.0","3.75","{0=1, 2=1, 5=1, 8=1}","[2, 8, 5, 0]","[14081436, 10577469, 10577468, 12240943]"
"국자","318.0","105.0","1.972972972972973","{0=9, 1=7, 2=10, 3=6, 4=2, 6=2, 8=1}","[0, 0, 0, 3, 1, 3, 0, 2, 1, 2, 0, 1, 0, 1, 8, 2, 1, 4, 3, 6, 0, 1, 2, 1, 3, 4, 2, 0, 2, 2, 2, 6, 2, 2, 3, 0, 3]","[7345417, 7345417, 7345417, 10635700, 13421755, 10635700, 7345417, 3635870, 13421755, 3635870, 7345417, 13421755, 7345417, 13421755, 14194571, 3635870, 13421755, 12977945, 10635700, 12369029, 7345417, 13421755, 3635870, 13421755, 10635700, 12977945, 3635870, 7345417, 3635870, 3635870, 3635870, 12369029, 3635870, 3635870, 10635700, 7345417, 10635700]"
"텀블러","794.0","404.0","3.309090909090909","{0=7, 1=12, 2=8, 3=3, 4=5, 5=7, 6=5, 7=4, 8=4}","[0, 1, 7, 8, 4, 3, 7, 5, 5, 2, 5, 1, 3, 6, 6, 2, 2, 4, 6, 0, 1, 2, 0, 0, 1, 2, 4, 0, 6, 5, 2, 1, 1, 6, 1, 1, 1, 0, 5, 4, 1, 2, 8, 1, 3, 4, 7, 7, 2, 0, 8, 5, 8, 5, 1]","[7237957, 10962919, 12775264, 13180501, 14870089, 14870089, 13180501, 12775264, 12775264, 12199529, 14870089, 10962919, 14870089, 12775264, 12775264, 7237957, 10962919, 14870089, 12775264, 12896093, 4810403, 4810403, 10962919, 10962919, 10962919, 10962919, 13727595, 10962919, 13727595, 14870089, 12199529, 15116758, 10962919, 13180501, 4810403, 7237957, 10962919, 7237957, 12775264, 13727595, 10962919, 7237957, 13180501, 4810403, 14870089, 13727595, 12775264, 12775264, 7237957, 10962919, 12844234, 14870089, 13180501, 14870089, 4810403]"
"비정형전신거울","14.0","7.0","3.5","{0=1, 1=1, 2=3, 4=1, 5=2, 6=1, 8=1}","[5, 2, 4, 2, 6, 1, 8, 0, 2, 5]","[11777060, 12417095, 9002648, 12417095, 13215199, 12844426, 11777060, 13365522, 12417095, 9002648]"
"옷장정리","163.0","111.0","3.797752808988764","{0=11, 1=10, 2=13, 3=9, 4=5, 5=14, 6=10, 7=11, 8=6}","[6, 2, 8, 5, 2, 3, 6, 1, 4, 7, 7, 8, 3, 5, 6, 5, 5, 2, 8, 6, 5, 1, 1, 5, 3, 0, 3, 5, 0, 0, 1, 0, 8, 3, 2, 0, 0, 5, 6, 7, 0, 3, 1, 1, 0, 7, 6, 2, 1, 6, 6, 6, 2, 6, 2, 5, 4, 7, 4, 8, 2, 7, 2, 5, 7, 8, 3, 7, 4, 1, 0, 1, 5, 7, 0, 4, 7, 7, 2, 2, 3, 2, 5, 5, 3, 0, 2, 5, 1]","[14267466, 49873, 11904995, 14642348, 49873, 10856646, 49873, 8695689, 49873, 1383822, 1383822, 13874440, 49873, 1383822, 1383822, 1383822, 1383822, 49873, 11904995, 14267466, 14447965, 10856646, 14369977, 14642348, 49873, 12394898, 49873, 1383822, 12394898, 12551874, 8695689, 12394898, 1383822, 49873, 12551874, 12394898, 12394898, 14447965, 1383822, 1383822, 12394898, 14447965, 12551874, 8695689, 12394898, 1383822, 14267466, 49873, 8695689, 14267466, 8695689, 1383822, 8695689, 11904995, 49873, 1383822, 14447965, 1383822, 14447965, 1383822, 9481657, 11904995, 12551874, 14447965, 1383822, 1383822, 49873, 14447965, 14674151, 12551874, 10856646, 10856646, 14447965, 11904995, 12394898, 49873, 14369977, 14267466, 12551874, 12551874, 49873, 12551874, 1383822, 1383822, 49873, 12551874, 49873, 14447965, 12551874]"
"와인잔","847.0","463.0","2.458823529411765","{0=38, 1=6, 2=5, 3=5, 4=6, 5=10, 6=6, 7=4, 8=5}","[5, 0, 5, 7, 0, 0, 0, 0, 2, 6, 0, 0, 0, 0, 3, 4, 2, 0, 3, 1, 3, 0, 0, 2, 7, 1, 5, 2, 0, 0, 1, 8, 0, 0, 5, 0, 0, 5, 1, 4, 5, 7, 5, 8, 6, 0, 7, 0, 0, 2, 0, 0, 0, 6, 6, 4, 3, 8, 6, 5, 8, 5, 0, 0, 0, 0, 8, 0, 0, 0, 4, 6, 3, 5, 0, 0, 1, 0, 4, 4, 0, 0, 0, 1, 0]","[12743864, 13365543, 10632743, 10635704, 13365543, 13365543, 13365543, 11871642, 13159120, 12743864, 13365543, 13365543, 13365543, 11871642, 14608200, 9353741, 14608200, 13365543, 9353741, 12217006, 14608200, 13365543, 13365543, 13219388, 10635704, 14608200, 12743864, 13219388, 11871642, 13365543, 12217006, 11318736, 13365543, 13365543, 10632743, 13365543, 13365543, 12743864, 14608200, 9353741, 12743864, 10635704, 12743864, 11318736, 12743864, 13365543, 10635704, 13365543, 13365543, 12661419, 13365543, 13365543, 13365543, 12743864, 12743864, 9353741, 14608200, 10635704, 13542058, 12743864, 11318736, 12743864, 13365543, 11871642, 13365543, 11871642, 11318736, 13365543, 13365543, 13365543, 9353741, 12743864, 14608200, 12743864, 13365543, 13365543, 14608200, 13365543, 9353741, 9353741, 13365543, 13365543, 13365543, 14608200, 13365543]"
"변기커버","386.0","249.0","3.4166666666666665","{0=3, 2=1, 3=3, 4=1, 6=3, 8=1}","[3, 4, 0, 2, 0, 6, 6, 3, 0, 3, 6, 8]","[10606596, 10606596, 5315897, 12032588, 12131265, 9888777, 9888777, 10606596, 12131265, 12131264, 14733730, 8743515]"
"쇼파테이블","1363.0","814.0","2.4875","{0=26, 1=13, 2=13, 3=2, 4=5, 5=6, 6=5, 7=6, 8=4}","[2, 1, 0, 0, 3, 0, 1, 1, 0, 1, 1, 6, 5, 0, 4, 8, 1, 2, 0, 6, 1, 5, 8, 0, 4, 8, 0, 0, 6, 0, 6, 5, 5, 2, 1, 0, 7, 7, 7, 0, 0, 2, 0, 3, 0, 2, 0, 0, 2, 7, 0, 2, 8, 4, 6, 2, 5, 4, 0, 5, 2, 2, 1, 2, 0, 2, 1, 7, 1, 1, 1, 4, 2, 0, 7, 0, 0, 0, 0, 0]","[12315380, 13703547, 12926597, 8929584, 9812104, 12926597, 13703547, 13703547, 12926597, 13703547, 8694741, 8469031, 14440723, 12926597, 12526978, 14366485, 13703547, 13711081, 13703547, 8469031, 13711081, 12704644, 14440723, 12926597, 13849276, 14525581, 12926597, 8929584, 9812104, 12926597, 14440723, 14440723, 14440723, 13711081, 8694741, 12926597, 14440723, 14440723, 9812104, 13703547, 12926597, 13849276, 12926597, 12704644, 12926597, 11400525, 13703547, 8929584, 8694741, 5704536, 12926597, 12678477, 13984526, 12704644, 8460834, 13849276, 12704644, 13849276, 8929584, 12288201, 13711081, 12315380, 13703547, 12315380, 8929584, 12678477, 13703547, 12288201, 13703547, 13703547, 13711081, 9812104, 12678477, 12926597, 13001377, 8929584, 8929584, 8929584, 12926597, 12926597]"
"좌식소파","1008.0","588.0","2.8118811881188117","{0=27, 1=13, 2=14, 3=14, 4=4, 5=8, 6=9, 7=5, 8=7}","[6, 1, 0, 4, 0, 0, 6, 2, 2, 0, 6, 3, 7, 6, 7, 0, 0, 1, 0, 2, 6, 0, 0, 2, 7, 8, 2, 3, 1, 6, 3, 5, 1, 0, 6, 8, 2, 2, 0, 7, 6, 0, 2, 0, 8, 5, 5, 8, 3, 3, 3, 7, 1, 2, 8, 5, 0, 0, 0, 1, 3, 0, 0, 8, 3, 2, 0, 1, 0, 4, 1, 4, 3, 3, 5, 0, 1, 1, 2, 2, 0, 2, 3, 8, 2, 3, 1, 6, 3, 0, 5, 0, 4, 5, 3, 1, 5, 0, 1, 0, 0]","[612344, 5046576, 12045284, 11989123, 49688, 5046576, 301166, 11120526, 11120526, 49688, 13625021, 13824884, 249603, 13824884, 15153180, 49688, 49688, 142883, 49688, 12045284, 12596882, 49688, 49688, 11120526, 12596882, 15153180, 13824884, 11120526, 142883, 612344, 13824884, 612344, 12045284, 49688, 12596882, 394597, 11120526, 35300, 49688, 13824884, 612344, 49688, 13824884, 49688, 15153180, 13625021, 13824884, 15153180, 11120526, 11120526, 13824884, 612344, 12045284, 11120526, 12177550, 13824884, 49688, 49688, 49688, 12045284, 13824884, 49688, 49688, 12177550, 13824884, 11120526, 12045284, 5046576, 49688, 13625021, 12045284, 35300, 13824884, 13824884, 35300, 49688, 12045284, 142883, 12045284, 11120526, 49688, 11120526, 35300, 15153180, 13824884, 11120526, 12045284, 4714724, 13824884, 49688, 612344, 49688, 35300, 13824884, 35300, 12045284, 612344, 49688, 49688, 49688, 49688]"
