search_keyword,grade,mctr,docid,avgRank,stdevRank,impressions,clicks,uimpressions,uclicks,scrapCnt,qc,cc,uqc,ucc,f__description.bm25,f__keyword_list.korean.bm25,f__nickname.bm25,f__company.bm25,f__prod_name.bm25,f__prod_brand_name.bm25,f__prod_categories.bm25,f__decode_style.bm25,f__decode_area.bm25,f__decode_residence.bm25,f__reinforcement.bm25,f__click_keywords.bm25,f__desc.prod.keyword.bm25,f__desc.prod.bm25,f__desc.keyword.bm25,f__description.proximity,f__keyword_list.korean.proximity,f__nickname.proximity,f__company.proximity,f__prod_name.proximity,f__prod_brand_name.proximity,f__prod_categories.proximity,f__decode_style.proximity,f__decode_area.proximity,f__decode_residence.proximity,f__reinforcement.proximity,f__click_keywords.proximity,f__has_tag,f__is_project
하우가,0,0.02962962962962963,13601647,59.86,15.9,7,0,7,0,0,80,59,15,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
하우가,0,0.03333333333333333,15325326,24.77,8.91,13,0,10,0,0,80,59,15,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
하우가,0,0.02962962962962963,13200943,50.43,10.82,7,0,7,0,0,80,59,15,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
하우가,0,0.02962962962962963,1834384,62.29,2.55,7,0,7,0,0,80,59,15,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
하우가,0,0.027586206896551724,5235582,41.22,5.98,9,0,9,0,0,80,59,15,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
하우가,0,0.02857142857142857,4605426,49.44,4.14,9,0,8,0,0,80,59,15,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
하우가,0,0.03076923076923077,762490,52.0,0.58,6,0,6,0,0,80,59,15,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
미용실,1,0.1,11757420,158.41,7.1,20,2,10,2,0,323,262,46,39,0.358788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
미용실,1,0.13846153846153847,42503,4.02,4.24,100,8,45,8,0,323,262,46,39,0.40007475,0.39954963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40007475,0.39954963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
미용실,1,0.07894736842105263,9671836,83.16,5.1,30,2,18,2,0,323,262,46,39,0.5071131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5071131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
미용실,1,0.125,6320999,119.56,5.49,22,5,12,3,0,323,262,46,39,0.0,0.36212212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36212212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
미용실,1,0.0967741935483871,6952310,141.55,8.55,20,2,11,2,0,323,262,46,39,0.47442478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47442478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
미용실,1,0.047619047619047616,15254222,9.47,3.32,98,2,43,2,0,323,262,46,39,0.0,0.0,0.0,0.0,0.3717321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3717321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
미용실,1,0.09803921568627451,14527197,44.86,15.06,40,4,31,4,0,323,262,46,39,0.0,0.0,0.0,0.0,0.22982152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22982152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
미용실,1,0.04477611940298507,11251686,5.55,3.2,130,2,47,2,0,323,262,46,39,0.0,0.0,0.0,0.0,0.3717321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3717321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
미용실,1,0.16666666666666666,9982418,89.69,5.03,29,6,16,5,0,323,262,46,39,0.49022466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49022466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
미용실,1,0.07017543859649122,15658891,30.98,7.3,57,6,37,3,0,323,262,46,39,0.5071131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5071131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
미용실,1,0.08620689655172414,54370,22.95,1.63,69,4,38,4,0,323,262,46,39,0.2842079,0.44954655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2842079,0.44954655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
미용실,1,0.12903225806451613,7144560,128.62,8.71,22,4,11,3,0,323,262,46,39,0.4596116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4596116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
미용실,1,0.1111111111111111,6591375,12.55,1.91,80,6,43,6,0,323,262,46,39,0.5071131,0.45355773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5071131,0.45355773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
미용실,1,0.0967741935483871,10488775,11.08,6.93,93,5,42,5,0,323,262,46,39,0.0,0.4888895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4888895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
미용실,1,0.13333333333333333,13384199,13.32,5.51,87,8,40,7,0,323,262,46,39,0.0,0.0,0.0,0.0,0.40282413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40282413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
미용실,1,0.06976744186046512,16559665,18.48,6.26,44,2,23,2,0,323,262,46,39,0.47442478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47442478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
미용실,1,0.07894736842105263,7206022,81.94,2.91,30,2,18,2,0,323,262,46,39,0.0,0.548616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
미용실,1,0.08955223880597014,42505,6.45,3.09,116,5,47,5,0,323,262,46,39,0.358788,0.5138457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358788,0.5138457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
미용실,1,0.07575757575757576,10782953,3.62,4.38,95,4,46,4,0,323,262,46,39,0.0,0.0,0.0,0.0,0.29566276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29566276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
미용실,1,0.06818181818181818,15290215,64.24,16.9,32,2,24,2,0,323,262,46,39,0.0,0.0,0.0,0.0,0.32202148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32202148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
미용실,1,0.0967741935483871,3845123,149.05,8.54,18,3,11,2,0,323,262,46,39,0.42024684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42024684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
미용실,0,0.03333333333333333,11197123,197.5,92.1,4,0,4,0,0,323,262,46,39,0.0,0.0,0.0,0.0,0.07339105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07339105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
미용실,0,0.03333333333333333,13096548,253.25,10.94,4,0,4,0,0,323,262,46,39,0.081765726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081765726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
칸막이,1,0.05172413793103448,11664518,7.62,0.6,45,2,38,2,0,165,42,104,22,0.0,0.51654,0.0,0.0,0.2872912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51654,0.0,0.0,0.2872912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
칸막이,1,0.05504587155963303,9562706,1.61,3.45,102,5,89,5,0,165,42,104,22,0.44233763,0.46159485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44233763,0.46159485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
칸막이,0,0.034782608695652174,7660072,58.75,25.99,4,0,3,0,0,165,42,104,22,0.0,0.0,0.0,0.0,0.08742589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08742589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
다용도실,1,0.096,5198144,560.0,185.42,7,2,5,2,0,1425,1139,203,153,0.0,0.2542031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2542031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
다용도실,1,0.06179775280898876,14493081,18.9,16.25,272,12,158,10,0,1425,1139,203,153,0.19952424,0.28804222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19952424,0.28804222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
